cpu,memory,net recv,net send,disk read,disk writ,time
0.3333333333333333,755186346.6666666,243.66666666666666,925.0,0.0,10922.666666666666,25-09 06:24:01
0.831,755032064.0,255.0,1726.6666666666667,140629.33333333334,20480.0,25-09 06:24:02
0.16666666666666666,755022506.6666666,280.3333333333333,1596.6666666666667,1365.3333333333333,0.0,25-09 06:24:03
0.665,755022506.6666666,217.66666666666666,1137.0,0.0,0.0,25-09 06:24:04
0.16666666666666666,755011584.0,163.0,711.3333333333334,0.0,0.0,25-09 06:24:05
1.1716666666666666,755169962.6666666,9255619.333333334,23850.666666666668,53248.0,0.0,25-09 06:24:06
0.336,755038890.6666666,89854.0,1910.6666666666667,53248.0,5461.333333333333,25-09 06:24:07
0.5,755027968.0,163.0,724.6666666666666,0.0,19114.666666666668,25-09 06:24:08
0.3333333333333333,755180885.3333334,236.33333333333334,1056.6666666666667,0.0,0.0,25-09 06:24:09
0.5016666666666666,754935125.3333334,13351.333333333334,9250737.333333334,0.0,0.0,25-09 06:24:10
0.16666666666666666,755093504.0,692.0,90134.66666666667,0.0,0.0,25-09 06:24:11
0.33433333333333337,755070293.3333334,236.33333333333334,1084.0,4096.0,9304746.666666666,25-09 06:24:12
1.0076666666666665,755067562.6666666,199.66666666666666,951.6666666666666,0.0,15018.666666666666,25-09 06:24:13
0.3333333333333333,755048448.0,185.0,719.3333333333334,0.0,12288.0,25-09 06:24:14
0.49933333333333335,755010218.6666666,302.3333333333333,1158.0,0.0,0.0,25-09 06:24:15
0.16766666666666666,755010218.6666666,199.66666666666666,903.0,0.0,0.0,25-09 06:24:16
0.49933333333333335,755038890.6666666,1911.0,1860.3333333333333,32768.0,4096.0,25-09 06:24:17
19.651333333333334,761132373.3333334,115260229.66666667,18610557.333333332,389120.0,30037.333333333332,25-09 06:24:18
19.727999999999998,765785429.3333334,39013920.666666664,124505.66666666667,4871509.333333333,54551893.333333336,25-09 06:24:19
31.595333333333333,802568874.6666666,95701.66666666667,101248.33333333333,12970666.666666666,29612714.666666668,25-09 06:24:20
27.76533333333333,822893226.6666666,298.3333333333333,1470.3333333333333,20795392.0,0.0,25-09 06:24:21
45.22566666666666,848642048.0,1102.0,1502.6666666666667,6575445.333333333,95573.33333333333,25-09 06:24:22
62.184,944947200.0,3623.3333333333335,5207.333333333333,2745685.3333333335,81920.0,25-09 06:24:23
19.133333333333336,955228160.0,1241.0,3626.6666666666665,520192.0,85611861.33333333,25-09 06:24:24
0.33666666666666667,954071722.6666666,287.6666666666667,1140.3333333333333,0.0,44466176.0,25-09 06:24:25
0.5,954014378.6666666,163.0,894.0,0.0,0.0,25-09 06:24:26
13.436333333333332,960481962.6666666,21812.333333333332,3168.3333333333335,311296.0,50517.333333333336,25-09 06:24:27
19.612,989122560.0,199.66666666666666,1044.6666666666667,1877333.3333333333,39594.666666666664,25-09 06:24:28
25.329333333333334,1000886272.0,596.0,1216.0,993962.6666666666,0.0,25-09 06:24:29
24.624,1019876693.3333334,378.0,1550.3333333333333,337237.3333333333,21845.333333333332,25-09 06:24:30
49.56866666666667,1043371349.3333334,22127.0,16575.333333333332,3586730.6666666665,20480.0,25-09 06:24:31
47.87033333333333,1088931157.3333333,714.3333333333334,93745.66666666667,4198400.0,0.0,25-09 06:24:32
43.201,1118633984.0,97943.0,8192.666666666666,7398741.333333333,17749.333333333332,25-09 06:24:33
36.51433333333333,1130998442.6666667,265.6666666666667,2164.6666666666665,3431082.6666666665,0.0,25-09 06:24:34
25.999333333333336,1147390634.6666667,64557.0,912747.3333333334,309930.6666666667,0.0,25-09 06:24:35
30.368,1168061781.3333333,1593145.3333333333,4740668.666666667,3170304.0,23210.666666666668,25-09 06:24:36
26.306,1189657258.6666667,6236588.333333333,6809380.0,6554965.333333333,0.0,25-09 06:24:37
21.288333333333334,1191108608.0,4574064.0,13915.333333333334,333141.3333333333,4096.0,25-09 06:24:38
2.3443333333333336,1192006997.3333333,1177.0,3188.6666666666665,0.0,21845.333333333332,25-09 06:24:39
6.697666666666667,1189702314.6666667,15272.666666666666,2297.3333333333335,2730.6666666666665,0.0,25-09 06:24:40
1.5010000000000001,1189714602.6666667,207.0,964.3333333333334,16384.0,19114.666666666668,25-09 06:24:41
5.334333333333333,1189780138.6666667,482.6666666666667,1053.3333333333333,0.0,0.0,25-09 06:24:42
31.823999999999998,1201094656.0,258.3333333333333,1229.0,0.0,0.0,25-09 06:24:43
30.98833333333333,1212608512.0,798.3333333333334,123062.33333333333,0.0,17749.333333333332,25-09 06:24:44
