cpu,memory,net recv,net send,disk read,disk writ,time
0.33433333333333337,754260650.6666666,251.0,1188.6666666666667,0.0,0.0,20-09 11:09:32
0.33266666666666667,754249728.0,301.6666666666667,1814.3333333333333,0.0,10922.666666666666,20-09 11:09:33
0.16666666666666666,754233344.0,250.33333333333334,1141.3333333333333,0.0,10922.666666666666,20-09 11:09:34
0.5,754231978.6666666,163.0,730.6666666666666,0.0,9557.333333333334,20-09 11:09:35
0.49933333333333335,754212864.0,199.66666666666666,897.6666666666666,0.0,0.0,20-09 11:09:36
0.33433333333333337,754212864.0,236.33333333333334,1084.0,0.0,0.0,20-09 11:09:37
0.6693333333333333,754383530.6666666,3917.6666666666665,1094.6666666666667,84650.66666666667,27306.666666666668,20-09 11:09:38
0.3333333333333333,754436778.6666666,89616.66666666667,1588.0,0.0,20480.0,20-09 11:09:39
0.3333333333333333,754417664.0,236.33333333333334,1122.0,0.0,0.0,20-09 11:09:40
0.166,754404010.6666666,181.0,890.6666666666666,0.0,16384.0,20-09 11:09:41
0.5020000000000001,754409472.0,1055.6666666666667,94181.33333333333,0.0,0.0,20-09 11:09:42
0.5013333333333333,754398549.3333334,236.33333333333334,1084.0,0.0,0.0,20-09 11:09:43
0.5003333333333334,754382165.3333334,163.0,788.0,0.0,9557.333333333334,20-09 11:09:44
0.5020000000000001,754439509.3333334,394.3333333333333,1303.0,158378.66666666666,13653.333333333334,20-09 11:09:45
0.16666666666666666,754409472.0,250.33333333333334,1100.6666666666667,0.0,0.0,20-09 11:09:46
0.501,754442240.0,251.0,1178.0,0.0,0.0,20-09 11:09:47
0.49933333333333335,754464085.3333334,243.66666666666666,1792.3333333333333,0.0,25941.333333333332,20-09 11:09:48
5.6819999999999995,759573162.6666666,29739340.0,35365.666666666664,623957.3333333334,10922.666666666666,20-09 11:09:49
23.705000000000002,760087893.3333334,133695540.66666667,145229.33333333334,0.0,34133.333333333336,20-09 11:09:50
15.588000000000003,774228650.6666666,190211.0,190436.33333333334,10544469.333333334,79975765.33333333,20-09 11:09:51
31.234333333333336,811790336.0,254.33333333333334,1401.6666666666667,19227989.333333332,0.0,20-09 11:09:52
38.43033333333333,836225706.6666666,163.0,833.6666666666666,13770752.0,0.0,20-09 11:09:53
64.20733333333332,915879253.3333334,3311.6666666666665,2920.6666666666665,3650901.3333333335,184320.0,20-09 11:09:54
41.471333333333334,950220117.3333334,2287.0,6316.666666666667,1497770.6666666667,0.0,20-09 11:09:55
1.2376666666666667,950250154.6666666,295.0,939.6666666666666,0.0,102103722.66666667,20-09 11:09:56
1.1316666666666666,950168234.6666666,163.33333333333334,871.0,0.0,25563136.0,20-09 11:09:57
0.5003333333333333,950135466.6666666,236.33333333333334,1187.6666666666667,0.0,0.0,20-09 11:09:58
1.8416666666666668,950209194.6666666,3463.6666666666665,883.6666666666666,36864.0,62805.333333333336,20-09 11:09:59
16.409666666666666,960860160.0,20601.666666666668,2812.3333333333335,772778.6666666666,20480.0,20-09 11:10:00
13.665,986177536.0,302.3333333333333,1360.3333333333333,1658880.0,23210.666666666668,20-09 11:10:01
24.71066666666667,997184853.3333334,640.0,1150.3333333333333,741376.0,0.0,20-09 11:10:02
37.594,1016931669.3333334,9952.0,3611.0,1783125.3333333333,20480.0,20-09 11:10:03
47.42966666666666,1057529856.0,14759.666666666666,15984.333333333334,2984618.6666666665,4096.0,20-09 11:10:04
49.57933333333333,1105857194.6666667,104573.33333333333,105028.0,3549866.6666666665,23210.666666666668,20-09 11:10:05
43.156000000000006,1143391573.3333333,221.66666666666666,1099.3333333333333,3306837.3333333335,0.0,20-09 11:10:06
47.439,1159192576.0,263561.0,241460.33333333334,3883008.0,24576.0,20-09 11:10:07
43.333333333333336,1214205952.0,1672570.3333333333,1688341.3333333333,5242880.0,0.0,20-09 11:10:08
34.242,1236299776.0,3248916.3333333335,3199520.3333333335,6859434.666666667,0.0,20-09 11:10:09
39.693333333333335,1249853440.0,2944458.3333333335,2903694.3333333335,3190784.0,8192.0,20-09 11:10:10
19.865333333333336,1258464597.3333333,3472185.6666666665,3507688.6666666665,3577173.3333333335,0.0,20-09 11:10:11
17.253000000000004,1265154730.6666667,3185473.6666666665,3174096.0,3148458.6666666665,5461.333333333333,20-09 11:10:12
17.339333333333332,1272411477.3333333,3844674.3333333335,3869893.0,3757397.3333333335,0.0,20-09 11:10:13
28.19033333333334,1277016746.6666667,566148.0,619444.6666666666,744106.6666666666,0.0,20-09 11:10:14
35.00333333333333,1288600234.6666667,18494.333333333332,5681.0,587093.3333333334,40960.0,20-09 11:10:15
46.178999999999995,1291171157.3333333,69169.66666666667,41392.0,2730.6666666666665,0.0,20-09 11:10:16
41.848,1316941824.0,417.0,2083.0,35498.666666666664,0.0,20-09 11:10:17
51.92633333333333,1357941418.6666667,243.66666666666666,2342.6666666666665,0.0,36864.0,20-09 11:10:18
38.01433333333333,1364200106.6666667,336.3333333333333,2343.0,0.0,0.0,20-09 11:10:19
54.334333333333326,1365404330.6666667,440.3333333333333,1335.0,0.0,0.0,20-09 11:10:20
42.89566666666667,1380035242.6666667,2280.6666666666665,3829.6666666666665,39594.666666666664,37968554.666666664,20-09 11:10:21
53.473333333333336,1424094549.3333333,250.33333333333334,1288.3333333333333,0.0,1226069.3333333333,20-09 11:10:22
30.604666666666663,1415166634.6666667,38172.666666666664,16760.333333333332,0.0,69632.0,20-09 11:10:23
35.344,1410357930.6666667,40468.333333333336,18059.0,0.0,0.0,20-09 11:10:24
35.257,1406124032.0,45490.333333333336,21170.0,0.0,0.0,20-09 11:10:25
33.413999999999994,1402966016.0,221.33333333333334,2596.0,4096.0,49718613.333333336,20-09 11:10:26
33.25066666666667,1399330133.3333333,53004.333333333336,25016.333333333332,0.0,14125738.666666666,20-09 11:10:27
24.704666666666668,1396314112.0,33176.666666666664,27696.333333333332,0.0,60074.666666666664,20-09 11:10:28
5.016666666666667,1396890282.6666667,17063.333333333332,3865.0,0.0,0.0,20-09 11:10:29
25.872666666666664,1380306944.0,299.6666666666667,1270.6666666666667,0.0,0.0,20-09 11:10:30
16.915333333333333,1380017493.3333333,334.6666666666667,1551.3333333333333,0.0,5649749.333333333,20-09 11:10:31
34.671,1376432128.0,1322300.0,1275694.0,0.0,19454634.666666668,20-09 11:10:32
35.005,1375498240.0,3692392.0,3643545.0,0.0,32768.0,20-09 11:10:33
33.5,1390062250.6666667,3576803.3333333335,3570654.0,0.0,0.0,20-09 11:10:34
42.583,1391939584.0,3722901.3333333335,3814824.0,0.0,0.0,20-09 11:10:35
18.346666666666668,1392020138.6666667,3668272.3333333335,3632554.3333333335,0.0,0.0,20-09 11:10:36
19.240333333333332,1392020138.6666667,3301387.0,3358324.3333333335,0.0,21845.333333333332,20-09 11:10:37
27.449,1405063168.0,18177.333333333332,14012.333333333334,196608.0,24576.0,20-09 11:10:38
33.741,1413797205.3333333,38616.666666666664,11297.666666666666,333141.3333333333,32768.0,20-09 11:10:39
18.478333333333335,1415716864.0,19826.666666666668,10663.333333333334,0.0,0.0,20-09 11:10:40
16.916333333333334,1416533333.3333333,229.0,921.6666666666666,0.0,0.0,20-09 11:10:41
17.58833333333333,1416519680.0,221.66666666666666,1042.6666666666667,0.0,60074.666666666664,20-09 11:10:42
30.945333333333327,1430821546.6666667,24439.333333333332,13390.0,630784.0,32768.0,20-09 11:10:43
35.30166666666667,1418369706.6666667,552.0,10323.666666666666,1888256.0,50517.333333333336,20-09 11:10:44
38.53333333333333,1440213674.6666667,115343.0,116523.33333333333,480597.3333333333,0.0,20-09 11:10:45
26.42866666666667,1448001536.0,280.3333333333333,2509.6666666666665,31402.666666666668,0.0,20-09 11:10:46
30.136333333333337,1468994901.3333333,391877.0,301782.3333333333,1365.3333333333333,31402.666666666668,20-09 11:10:47
23.666666666666668,1503221077.3333333,2360629.3333333335,1891361.6666666667,0.0,19114.666666666668,20-09 11:10:48
17.838333333333335,1517167957.3333333,3583792.6666666665,3653153.3333333335,0.0,0.0,20-09 11:10:49
22.171666666666667,1523292842.6666667,3155576.0,3194367.6666666665,0.0,4096.0,20-09 11:10:50
17.590333333333334,1531228160.0,3639996.6666666665,3499799.0,0.0,25941.333333333332,20-09 11:10:51
17.337666666666667,1538692437.3333333,3411700.0,3463122.0,0.0,20480.0,20-09 11:10:52
21.105,1545580544.0,2598416.0,3178040.6666666665,155648.0,12288.0,20-09 11:10:53
31.532999999999998,1547274922.6666667,44548.333333333336,16506.0,40960.0,0.0,20-09 11:10:54
45.82366666666667,1548924245.3333333,66888.33333333333,39193.0,0.0,0.0,20-09 11:10:55
46.53966666666667,1570131968.0,229.0,921.6666666666666,25941.333333333332,135168.0,20-09 11:10:56
45.812666666666665,1592594432.0,299.6666666666667,2162.0,0.0,2730.6666666666665,20-09 11:10:57
34.56666666666666,1603544405.3333333,325.0,1373.3333333333333,0.0,73728.0,20-09 11:10:58
41.71,1630493354.6666667,1327.0,2797.3333333333335,0.0,0.0,20-09 11:10:59
57.153999999999996,1637666816.0,1050.6666666666667,2796.6666666666665,0.0,0.0,20-09 11:11:00
31.81566666666667,1660126549.3333333,1092.3333333333333,2788.6666666666665,21845.333333333332,19774122.666666668,20-09 11:11:01
27.5,1673606485.3333333,929.0,2546.0,0.0,19735893.333333332,20-09 11:11:02
27.742,1673592832.0,37094.333333333336,16316.333333333334,0.0,61440.0,20-09 11:11:03
33.163333333333334,1665226069.3333333,40583.0,18639.0,0.0,58709.333333333336,20-09 11:11:04
28.030666666666665,1659591338.6666667,45265.0,20586.0,0.0,0.0,20-09 11:11:05
35.910666666666664,1649556138.6666667,266.3333333333333,1165.6666666666667,0.0,18979498.666666668,20-09 11:11:06
27.555999999999997,1645999445.3333333,53068.666666666664,26232.666666666668,2730.6666666666665,100521301.33333333,20-09 11:11:07
31.991,1640348330.6666667,185.0,888.3333333333334,0.0,32768.0,20-09 11:11:08
17.992333333333335,1636134912.0,66862.66666666667,46277.0,0.0,39594.666666666664,20-09 11:11:09
18.088666666666672,1643054421.3333333,350.3333333333333,1652.6666666666667,0.0,0.0,20-09 11:11:10
16.835333333333335,1643035306.6666667,177.0,853.6666666666666,0.0,2730.6666666666665,20-09 11:11:11
17.252333333333336,1643246933.3333333,199.66666666666666,1048.0,0.0,0.0,20-09 11:11:12
30.206,1648948565.3333333,1966633.3333333333,1874912.0,0.0,19114.666666666668,20-09 11:11:13
34.24966666666666,1648930816.0,3918962.6666666665,3956315.6666666665,0.0,147456.0,20-09 11:11:14
25.126,1651751594.6666667,3910935.6666666665,3870137.0,0.0,0.0,20-09 11:11:15
17.747,1651729749.3333333,3726499.6666666665,3724901.6666666665,0.0,0.0,20-09 11:11:16
18.159333333333333,1655604565.3333333,3755211.3333333335,3791566.6666666665,0.0,0.0,20-09 11:11:17
18.021333333333335,1659113472.0,2001971.3333333333,2062130.0,0.0,13653.333333333334,20-09 11:11:18
24.873,1660198912.0,60457.0,19456.666666666668,0.0,17749.333333333332,20-09 11:11:19
17.409,1664045056.0,263.0,1164.0,0.0,17749.333333333332,20-09 11:11:20
17.758,1665007616.0,199.66666666666666,1056.0,0.0,20480.0,20-09 11:11:21
16.916333333333338,1664554325.3333333,294.3333333333333,1308.3333333333333,0.0,0.0,20-09 11:11:22
26.93433333333333,1666715648.0,2072985.6666666667,1966351.6666666667,0.0,24576.0,20-09 11:11:23
33.923,1669743957.3333333,3582942.6666666665,3670343.0,0.0,25941.333333333332,20-09 11:11:24
21.774666666666672,1672897877.3333333,3436110.6666666665,3407412.0,0.0,4096.0,20-09 11:11:25
17.757,1624244224.0,3090458.6666666665,3013018.6666666665,0.0,0.0,20-09 11:11:26
17.753999999999998,1623448234.6666667,3428033.3333333335,3530687.6666666665,0.0,0.0,20-09 11:11:27
17.164333333333335,1623199744.0,3650233.6666666665,3679915.3333333335,0.0,0.0,20-09 11:11:28
29.94666666666667,1609842688.0,50063.333333333336,23114.333333333332,0.0,6826.666666666667,20-09 11:11:29
36.81566666666667,1609861802.6666667,66945.33333333333,39134.0,0.0,28672.0,20-09 11:11:30
41.70766666666666,1623015424.0,236.33333333333334,1258.3333333333333,0.0,6826.666666666667,20-09 11:11:31
30.914666666666665,1622955349.3333333,405.6666666666667,1140.6666666666667,0.0,49152.0,20-09 11:11:32
32.155,1624567808.0,2149.6666666666665,5438.666666666667,0.0,0.0,20-09 11:11:33
46.833333333333336,1679609856.0,1253.3333333333333,2312.6666666666665,0.0,36672853.333333336,20-09 11:11:34
